\textInfo.characterInfo[lineInfo.firstVisibleCharacterIndex].baseLine,\,1
\chunksCurrentlyDisplaying[chunkToDisplayr,\,1
ceiling,1
(ushort)Mathf.Floor((x,1
POPULATED,1
due,1
Height,1
pxp,1
jitterOffset,1
initialX,1
InventoryItem.itemBeingDragged.GetComponent<InventoryItem>().parentSlot.GetComponent<InventorySlot>().itemInSlot,1
\if(GameObject.Find("\/PlayArea/Sam(Clone)/ArmPivot(Clone)"\)\,1
xRelPos,1
\[Range(0,\,1
WHAT,1
fTilesV;,1
INPUT,1
bottomLeft,1
it's,1
\topLeft,\,1
lowPrioPathQue.Count,1
pInventorySlots[i].GetComponent<InventorySlot>().isHoldingAnItem,1
PARENT,1
layers,1
hide,1
work,1
ITERATE,1
\Debug.Log("\terrain\,1
performance,1
DIRT,1
y)]);,1
0].color.Tint(1.33333f);,1
lineHeight,1
your,1
PlaceTile(int,1
randX,1
defines,1
\Debug.Log("\TERRAIN\,1
ScreenSpace,1
slotIndex),1
\uiScript.QuestPanel.GetComponent<QuestPanelScript>().SetQuestPanelText("\Starting\,1
System.String.Format(htmlColorTag,1
DontDestroyOnLoad(this.gameObject);,1
rotatingArmObject.transform.parent,1
spawnGround,1
(m_Material.GetFloat(ShaderPropertyIDs.ID_LightAngle),1
contained,1
attack,1
chunkSize)),1
atlas,1
m_TextMeshPro.FaceColor,1
Color.blue;,1
supplied,1
lavagun.transform.localRotation,1
\y,\,1
Sample,1
Array,1
-1),1
300);,1
TYPE:,1
291445:,1
chunkToDisplayll,1
TMP_FontAsset,1
LineExtents,1
startPos.y)));,1
drop,1
UVS,1
rotatingArmPrefab;,1
m_textMeshPro.wordSpacing,1
SetInventoryHandler(,1
.15f;,1
playerInventoryScript;,1
\</color>"\;\,1
entering,1
pHotbarSlots;,1
topLeft,1
\textInfo.characterInfo[lineInfo.lastVisibleCharacterIndex].baseLine,\,1
detected,1
\tile.transform.SetParent(chunks[chunkX,\,1
Player,1
RANGED,1
json,1
\id,\,1
want,1
label01,1
operator,1
//ushort,1
Toggles,1
7,1
Prevent,1
(y,1
topRight,1
actual,1
spacegun.transform.localRotation,1
m_TextMeshPro.textInfo.wordInfo[wordIndex];,1
WorldSpace,1
Position,1
relativeX,1
preset,1
Touches,1
\TMP_TextUtilities.FindIntersectingWord(m_TextMeshPro,\,1
actions,1
AnchorPositions.BottomLeft;,1
fuel,1
THROUGH,1
chunkPosY);,1
m_TextMeshPro.textInfo.wordInfo[m_selectedWord];,1
m_TextMeshPro.textInfo.characterInfo[charIndex].vertexIndex;,1
//SHOULD,1
pushes,1
BOTH,1
5.0f);,1
DRAG,1
50;,1
\Debug.Log("\coal\,1
\start"\);\,1
Animator;,1
\MyAnimator.SetBool("\rotatingArm"\,\,1
(lineHeight,1
tileToAdd.transform.parent,1
Enemy,1
\bottomRight,\,1
playerInventory.FetchItemIdInInventorySlot(slotIndex);,1
(x,1
pPath.Count,1
#endregion,1
SetMesh(),1
\Debug.Log("\moving\,1
quest);,1
slot(stack,1
\Debug.Log("\Link\,1
\Debug.Log("\setitemamountatindex\,1
gameSettings,1
\m_Camera,\,1
bunch,1
\Random.Range(-5f,\,1
\0.975f,\,1
Dropdown.OptionData(resolution.ToString()));,1
GetComponent<TextContainer>();,1
\terrain.GetLength(0)/2,\,1
typeof(Canvas));,1
SO,1
(ushort,1
middle:,1
rigidbody,1
Cap,1
provide,1
TMP_Text,1
asset,1
endNode,1
resourceID);,1
hits,1
\15f,\,1
pPath.Count);,1
they,1
Vector3(ratio,1
pInventorySlots[slotIndex].transform),1
linkInfo.GetLinkID(),1
key,1
prior,1
Application.streamingAssetsPath,1
TextAnchor.MiddleLeft;,1
instead,1
m_TextMeshPro.mesh.colors32,1
quests,1
CERTAIN,1
\Debug.Log("\Button\,1
rigidbody;,1
release,1
),1
\(backTilesResourceValue[x,\,1
generateRotatingArm();,1
\Random.Range(-.25f,\,1
both,1
-86);,1
EquipSlot(9);,1
SpeedMultiplier,1
m_TextMeshPro.CreateSoftShadowClone(new,1
come,1
Gizmos.DrawCube(new,1
\inventoryArray[ROW_AMOUNT,\,1
pos:,1
\Debug.Log("\endPos.x\,1
\pressed,\,1
\Debug.Log("\current\,1
RIP,1
repeated,1
EquipSlot(6);,1
60),1
Move();,1
resolution,1
drop:,1
(pPath,1
UV0S,1
\StoneChance[x,y]\,1
jump;,1
\Vector2(posXinChunk,\,1
process,1
null){,1
rectangles,1
0.9f),1
playerInventory;,1
These,1
charIndex;,1
MINEABLE,1
LOADING,1
pHotbarSlots,1
inventoryhasitem2),1
\invItem.transform.SetParent(pInventorySlots[slotIndex].transform,\,1
increase,1
=>,1
\GameObject.Find("\/PlayArea/Sam(Clone)"\);\,1
backTileLayerID;,1
changing,1
ONfullScreenToggle();,1
BarkCollider.enabled,1
\Debug.Log("\OnPointerUp()"\);\,1
ship.GetComponent<ShipScript>();,1
.9f);,1
meshInfo,1
Render,1
gameManager.MainMenu.SetActive(false);,1
rotatingArm.transform.localPosition,1
ItemDictionary.GenerateDictionary();,1
\-180,\,1
unless,1
Enforce,1
TURN,1
)%,1
playerInventory.FetchItemAmountInInventorySlot(slotIndex);,1
tile.transform.localPosition,1
pick,1
attributePanelStatusSprite[4];,1
remove,1
PlaceTileInFrontLayer(tile);,1
\AStar.FindPath(currentPos,\,1
BUTTONS,1
if(hotbarhasitem1,1
List<Vector2>();,1
\Debug.Log("\Changing\,1
crouchSpeed,1
xRelativell,1
monsters,1
PRESENT,1
Mathf.FloorToInt(((playerPos.x,1
(!IsDead),1
Since,1
BEDROCK,1
Animator.GetComponent<Character>().attack,1
\inputManager.BadFunctionCalledByTerrainManager(backTilesValue[x,\,1
\(Vector2.Distance(currentPos,\,1
\pathFindingRadius),\,1
</color>FPS,1
nxn,1
//while,1
ChestPanel.GetComponent<ChestScript>().SetChestPanel(this);,1
(!cInfo.isVisible),1
maxHighPrioPathRequest);,1
\GRASS,\,1
rotatingArmObject.GetComponent<Pivot>();,1
Debug.Log(item.itemName);,1
SURE,1
script,1
//PANEL,1
rewards,1
Disable,1
patterns,1
-orthoSize,1
\//Debug.Log(TMP_TextUtilities.GetSimpleHashCode("\id_02"\));\,1
(currentPos,1
YET,1
STONES,1
posYinChunk,1
warning,1
lineInfo.descender;,1
(pInventorySlots[parentSlot.slotID].transform.childCount,1
9,1
Items,1
region,1
re-implementation,1
potentialPath);,1
digit,1
randomly,1
else{,1
System.Collections.Generic;,1
\{0}"\;\,1
STATS,1
own,1
Undo,1
scene),1
greenIconPos;,1
moveSpeed);,1
linkHashCode,1
\slot"\);\,1
shake,1
\Attack"\);\,1
7x7,1
Ends,1
\Debug.Log("\Mouse\,1
END,1
AnchorPosition;,1
6.2831853f;,1
m_textMeshPro.enableExtraPadding,1
Run,1
Recovery,1
Sort,1
\PLANTS,\,1
GenerateRotatingArm(),1
RotatingArm(),1
chunk,1
textMesh.font.material;,1
panels,1
context,1
10;,1
Debug.Log(v);,1
startPos);,1
Where,1
crashes,1
PREFABS,1
this.transform;,1
much,1
\n{1:F2},1
m_TextMeshPro.textInfo.characterInfo[charIndex].character,1
transform;,1
may,1
#region,1
\"\Inventory/New\,1
diff,1
\Vector3(0.312f,\,1
newSlot.itemInSlot,1
(m_LinkObject01,1
m_transform.position,1
For,1
Structure,1
still,1
toggles,1
Asset,1
ATTACHED,1
\obstacle"\)\,1
terrain.GetLength(1)];,1
\Debug.Log("\generate\,1
frontTileLayerID;,1
\chunkPosY].SetActive(false);chunksCurrentlyDisplaying[chunkToDisplayrr,\,1
\Numbers.asset"\,\,1
components,1
esc,1
layer,1
\t,\,1
taking,1
drag,1
\"\TextMesh\,1
linkInfo,1
slotIndex]);,1
\Debug.Log("\parent\,1
OnEnable(),1
NOT,1
rotatingArm,1
\Debug.Log("\Display\,1
OFF,1
isGrounded;,1
false,1
\inputManager.BadFunctionCalledByTerrainManager(frontTilesValue[x,\,1
\Debug.Log("\a*\,1
IGNORE,1
certain,1
view,1
direction,1
phone,1
player.transform.position);,1
coalNeighChance);,1
item.type);,1
Debug.Log(hitInfo.name);,1
fucntions,1
xAdvance,1
Key,1
Melee,1
m_textMeshPro.enableWordWrapping,1
opened,1
\frontTilesValue[relativeX,\,1
\parentSlot,\,1
tempTile.name,1
endNode.xPos,1
pathThread,1
exception,1
Selection,1
itemBeingDragged.GetComponent<InventoryItem>().completeItem.itemDescription.id),1
m_inputfield;,1
1000;,1
\debugging,\,1
m_selectedWord)),1
(frames,1
InventorySlot,1
m_textMeshPro.fontAsset,1
idleTimer,1
Mesh<color=#0050FF>,1
posXinChunk,1
GetComponent<Rigidbody2D>();,1
\newSlot,\,1
parent,1
(Input.GetKeyDown(KeyCode.Alpha8)),1
(terrain.GetLength(1),1
lost,1
ascender,1
\5f)),\,1
(ushort)EnumClass.TileEnum.REGULAR_STONE;,1
playerHotbarReference;,1
might,1
calculated,1
maybe,1
gameObject.GetComponent<RectTransform>().sizeDelta,1
equippedSlot);,1
(ushort)EnumClass.TileEnum.EMPTY),1
sam,1
being,1
1f),1
RevealSpeed,1
whenver,1
enemies,1
depending,1
this.gameObject.SetActive(!this.gameObject.activeSelf);,1
grofffundcheck,1
HandleAttacks();,1
Controls,1
looking,1
staring,1
(all),1
\1,\,1
rotatingArm.transform.parent,1
Destroy(rotatingArmObject);,1
Instantiate(ShipPrefab);,1
OBJECT,1
AngleMultiplier,1
fullScreenToggle.onValueChanged.AddListener(delegate,1
\GameObject("\Canvas"\,\,1
\frontTiles[relativeX,\,1
select,1
X,1
pInv;,1
collision,1
its,1
----,1
FOR,1
ENDDRAG,1
Has,1
resourceNeighChance);,1
Action,1
following,1
\called."\);\,1
RETURNS,1
WITH,1
returned,1
\text."\);\,1
\//Debug.Log("\Character\,1
itemdictionary,1
Debug.Log(movementSpeed);,1
necessary,1
whether,1
terrible,1
AnchorPositions.BottomRight;,1
enemy.Move();,1
\2].SetActive(false);chunksCurrentlyDisplaying[chunkToDisplayl,\,1
UpdateAllPlayerInventoryPanelSlots(),1
Text:,1
\topRight,\,1
USED,1
mobs,1
\128,\,1
HAPPENS,1
\player,\,1
World,1
New,1
m_selectedWord),1
ranged,1
endNode.yPos);,1
inventoryPanel,1
(linkIndex,1
front,1
overwrite,1
\Debug.Log("\pickup\,1
Dummy,1
Debug.Log(item.itemName,1
Font,1
baselineEnd);,1
transform,1
if(id,1
\pInv,\,1
!BarkCollider.enabled;,1
\iPanel,\,1
\Vector2(500,\,1
rotatingArmObject,1
cameraTransform.position,1
m_TextMeshPro.textInfo.characterInfo[linkInfo.firstCharacterIndex,1
rotatingArmObject.transform.localPosition,1
\Debug.Log("\Stack\,1
restrict,1
\m_prevPOS,\,1
keep,1
maxLowPrioPathRequest);,1
(terrain,1
RangedAttack();,1
background,1
base,1
100f);,1
highPrioPathQue.Count,1
EquipSlot(0);,1
Not,1
RUNNING,1
airControl,1
textMeshPro.fontSharedMaterial,1
attributePanelStatusSprite[1];,1
++i),1
\Out"\,\,1
(Input.GetKeyDown(KeyCode.Alpha1)),1
\hotbar,\,1
currentPlayerPos;,1
jumps,1
those,1
i;,1
\//Debug.Log("\same\,1
order,1
preferred,1
SCRIPTS,1
spacegun,1
Reduce,1
\Patroling"\);\,1
jump..,1
\(GameObject.Find("\/PlayArea/Sam(Clone)/RotatingArm(Clone)"\)\,1
textMesh.text,1
currentPos,1
PUBLIC,1
provides,1
mining,1
terrainManagerScript.DisplayChunks(player.transform.position);,1
CAN,1
And,1
\Color32(0,\,1
\DrawRectangle(bottomLeft,\,1
descender,1
128);,1
MOB,1
RenderMode.ScreenSpaceOverlay;,1
\Debug.Log("\values\,1
INSTANCES,1
VARIABLES,1
\up,\,1
theScale;,1
\lineHeight,\,1
hotbarhasitem2,1
HandleInput(),1
textMesh.fontSize,1
lavagun,1
EquipSlot(3);,1
itemsRequirement.itemID);,1
HANDLE,1
m_LinkObject01.gameObject.SetActive(true);,1
pPath),1
cool,1
pInventorySlots[slotIndex].GetComponent<InventorySlot>().isHoldingAnItem,1
Heals,1
Baseline,1
ceilings,1
item's,1
HAVE,1
NO,1
\Destroy(this,\,1
playerHotbar,1
\"\Attack"\\,1
rendering,1
take,1
QuestGenerator,1
control,1
\Matrix4x4.TRS(jitterOffset,\,1
m_floatingText.transform;,1
Debug.Log(terrain.GetLength(0),1
playerInventory.GetInventorySize();,1
obj.transform.SetParent(),1
Free,1
pause,1
m_textMeshPro.enableShadows,1
base.Start();,1
HOTBAR,1
neighborCount,1
0.975f,1
wordIndex;,1
having,1
startNode.xPos,1
chunkY,1
AnchorPositions.TopLeft;,1
\Debug.DrawLine(m_transform.position,\,1
format;,1
!(path.Count,1
(ushort)Mathf.Floor(relativeX,1
LOAD,1
LateUpdate(),1
------------------------------------,1
various,1
\Quaternion.Euler(.48f,\,1
\2].SetActive(false);chunksCurrentlyDisplaying[chunkToDisplayr,\,1
(int)current_Count);,1
finding,1
User,1
n-second,1
Awake(){,1
smooth,1
Quaternion.identity);,1
\pressed."\);\,1
linkInfo.hashCode;,1
Handling,1
engine,1
Target,1
EquipSlot(4);,1
obstacles,1
\inputManager.BadFunctionCalledByTerrainManager(frontTilesResourceValue[x,\,1
\Debug.Log("\player\,1
UnityEngine;,1
4000;,1
bosses),1
inventorySize);,1
Change,1
EquipSlot(1);,1
recursively,1
\"\some\,1
Acquired..,1
<#0050FF>Pro!</color>,1
\GameObject.Find("\Sam(Clone)"\);\,1
m_LinkObject01,1
\Debug.Log("\thread\,1
m_TextMeshPro.text,1
unlikely,1
during,1
textMesh.color,1
(ushort)(Mathf.Floor((x,1
-0.536f);,1
555-1212,1
jsonString;,1
\invo,\,1
FpsCounterAnchorPositions,1
(charIndex,1
(int)endPos.y,1
(Input.GetKeyDown(KeyCode.Alpha7)),1
Disabled,1
derive,1
startPos.x));,1
mask,1
knowing,1
\Numbers"\)]\,1
FLOWERS,1
\crouching,\,1
pPath;,1
lineInfo.ascender;,1
\Following"\);\,1
removing,1
\chunksCurrentlyDisplaying[chunkToDisplaym,\,1
0.1f;,1
SAVAMANAGER,1
thread,1
TMP_FontAsset;,1
System.Diagnostics;,1
gameManager.uIScript.FadeInScene();,1
m_TextMeshPro.edgeWidth,1
Multiply,1
\180,\,1
speed,1
InventoryHandlerScript,1
CanvasRenderer,1
HELPER,1
ignore,1
REMOVE,1
m_TextMeshPro.FontColor,1
player.transform;,1
left..,1
applying,1
m_frame);,1
\"\{0:F2}\,1
//SINGLETON,1
textMesh.font,1
while,1
distance,1
Screen.resolutions;,1
xRelPos);,1
FROM,1
m_TextPopup_RectTransform.gameObject.SetActive(false);,1
DummyTarget,1
initialY);,1
